CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charges,Data_Usage_GB,Payment_Method,Customer_Service_Calls,Churn
1221,61,Non-binary,10,Two year,51.21,66,Bank transfer (automatic),0,0
1222,52,Male,,Two year,328.2483920497418,73,Bank transfer (automatic),0,0
1223,47,Male,45,Two year,56.5,124,Bank transfer (automatic),3,0
1224,45,Female,48,Month-to-month,68.58,61,Electronic check,0,0
1225,33,Male,8,Month-to-month,62.22,120,,0,1
1226,59,Male,32,Two year,81.78,81,Credit card (automatic),1,0
1227,46,Male,50,Month-to-month,70.22,78,,,0
1228,50,Male,54,One year,71.84,79,Electronic check,0,0
1229,60,Male,29,Two year,99.47,,Credit card (automatic),3,0
1230,18,Male,36,Month-to-month,55.71,99,Electronic check,1,0
1231,29,Male,,One year,94.76,88,Bank transfer (automatic),4,0
1232,59,Male,50,Two year,59.14,100,Credit card (automatic),0,0
1233,55,Female,56,Month-to-month,70.9,85,Credit card (automatic),0,0
1234,41,Female,4,One year,101.76,74,Bank transfer (automatic),4,0
1235,67,Female,72,Two year,65.54,122,Bank transfer (automatic),2,0
1236,75,Female,48,Month-to-month,41.9,97,Bank transfer (automatic),0,0
1237,35,Male,23,Month-to-month,35.86,105,Credit card (automatic),0,0
1238,70,Female,27,Two year,64.61,129,,0,0
1239,47,Female,,Two year,71.92,110,Credit card (automatic),0,0
1240,32,Non-binary,55,Month-to-month,70.16,63,Credit card (automatic),0,0
1241,,Female,32,Month-to-month,88,,Electronic check,1,0
1242,42,Female,43,One year,,90,Credit card (automatic),3,0
1243,41,Female,34,Month-to-month,79.54,110,Credit card (automatic),0,0
1244,28,Male,57,Two year,92.61,107,Credit card (automatic),2,0
1245,18,Male,34,Month-to-month,104.36,81,Bank transfer (automatic),0,1
1246,40,Female,24,Two year,38.75,57,Credit card (automatic),1,0
1247,19,Female,32,Month-to-month,64.43,83,Credit card (automatic),3,1
1248,20,Male,44,Two year,53.18,94,Bank transfer (automatic),0,0
1249,39,Non-binary,18,Month-to-month,81.45,32,Bank transfer (automatic),4,1
1250,56,Non-binary,31,Two year,41.24,109,Credit card (automatic),0,0
1251,60,Female,38,Month-to-month,95.79,91,Electronic check,0,0
1252,18,Male,25,Month-to-month,119.27,117,Electronic check,0,1
1253,57,Male,25,Two year,64.75,44,Electronic check,1,0
1254,43,Female,58,Two year,,123,Electronic check,0,0
1255,32,Male,28,Two year,73.08,72,Electronic check,3,1
1256,30,Female,51,Month-to-month,45.39,106,Credit card (automatic),0,0
1257,56,Female,56,Month-to-month,86.76,149,Electronic check,0,0
1258,27,Female,19,Month-to-month,30.45,0,Electronic check,0,0
1259,29,Female,1,Month-to-month,61.26,,Electronic check,1,1
1260,47,Female,34,Month-to-month,,112,Bank transfer (automatic),18,0
1261,75,Male,43,Two year,64.59,60,Credit card (automatic),,0
1262,56,Female,45,Month-to-month,,124,Electronic check,1,0
1263,44,Female,17,,83.78,45,Bank transfer (automatic),1,0
1264,39,Female,12,Month-to-month,88.5,101,,1,0
1265,18,Female,35,One year,71.89,45,Bank transfer (automatic),5,0
1266,47,Male,25,,87.7,65,Bank transfer (automatic),1,1
1267,66,Female,31,,82.49,85,Bank transfer (automatic),5,1
1268,36,Male,16,Month-to-month,88.31,122.05429893222352,,,1
1269,62,Female,47,Month-to-month,62.73,115,Credit card (automatic),3,0
1270,75,Male,,Two year,99.25,73,Electronic check,1,0
1271,44,Non-binary,26,Two year,63.07,55,Bank transfer (automatic),0,0
1272,18,Non-binary,62,One year,81.02,61,Electronic check,3,0
1273,46,Female,25,,57.56,21,,0,0
1274,56,Female,14,Two year,66.32,105,Bank transfer (automatic),0,0
1275,35,Non-binary,68,One year,60.03,112,Credit card (automatic),1,0
1276,63,Male,62,Two year,68.25,114,Credit card (automatic),0,0
1277,47,Female,38,Two year,75.96,62,Electronic check,1,0
1278,63,Male,7,,88.39,59,Electronic check,2,1
1279,30,Female,,Two year,61.67,86,Bank transfer (automatic),1,0
1280,33,Female,40,One year,47.27,0,Bank transfer (automatic),0,0
1281,61,Male,32,Two year,91.79,35,Electronic check,3,0
1282,51,Male,10,One year,110.04,86,Credit card (automatic),0,0
1283,47,Male,22,Two year,83.4,88,Electronic check,2,0
1284,57,Male,28,Two year,99.13,106,Credit card (automatic),3,0
1285,40,Male,13,Two year,83.74,35,Credit card (automatic),3,0
1286,60,Male,1,Month-to-month,84.41,47,Electronic check,,0
1287,75,Female,39,One year,33.74,52,Credit card (automatic),0,0
1288,53,Male,18,Two year,29.27,94,Bank transfer (automatic),1,1
1289,18,Male,34,,67.05,,Bank transfer (automatic),3,1
1290,54,Male,55,One year,20,33,Bank transfer (automatic),0,0
1291,75,Female,,Month-to-month,31.95,,Credit card (automatic),0,0
1292,53,Female,39,Month-to-month,47.74,60,Electronic check,1,0
1293,59,Female,53,Two year,46.04,64,Electronic check,0,0
1294,47,Male,22,Two year,87.43,41,Electronic check,3,0
1295,55,Non-binary,31,,60.48,95,Electronic check,0,0
1296,38,Female,5,Two year,64.42,58,,0,0
1297,18,Male,41,Month-to-month,97.35,74,Credit card (automatic),16,1
1298,31,Female,21,Two year,81.5,83,Electronic check,0,1
1299,75,Male,16,One year,57.22,149,Credit card (automatic),0,0
1300,49,Male,26,Two year,91.43,56,Electronic check,1,0
1301,71,Male,39,Two year,87,101,Electronic check,0,0
1302,57,Female,43,Month-to-month,58.54,38,Electronic check,,0
1303,18,Female,26,Two year,67.04,15,Credit card (automatic),5,0
1304,54,Male,,Month-to-month,57.57,87,Credit card (automatic),3,0
1305,53,Female,13,Two year,50.48,58,Electronic check,3,0
1306,58,Female,50,Month-to-month,66.27,48,Bank transfer (automatic),0,0
1307,43,Male,25,One year,,67,Electronic check,0,1
1308,73,Female,34,Two year,46.82,81,Credit card (automatic),0,0
1309,62,Male,32,Two year,66.61,89,Electronic check,0,0
1310,47,Male,,One year,75.96,123,Credit card (automatic),0,0
1311,59,Female,40,Month-to-month,84.79,150,Bank transfer (automatic),1,0
1312,38,Female,63,One year,58.76,63,Bank transfer (automatic),3,0
1313,57,Male,72,Month-to-month,84.68,93,Bank transfer (automatic),4,0
1314,43,Male,1,Two year,59.52,87,Electronic check,0,0
1315,53,Female,29,Month-to-month,88.6,70,Bank transfer (automatic),1,0
1316,35,Female,27,,36.54,63,Electronic check,2,1
1317,21,Female,26,Two year,69.55,0,Credit card (automatic),0,1
1318,26,Female,38,One year,40.56,47,Bank transfer (automatic),0,0
1319,52,Male,7,One year,29.52,120,Electronic check,1,0
1320,54,Male,21,Two year,58.52,72,Mailed check,0,0
1321,29,Female,10,Month-to-month,,112,Electronic check,0,0
1322,43,Male,26,Two year,56.73,47,Electronic check,0,0
1323,30,Female,26,Two year,74.62,63,Electronic check,0,0
1324,44,Female,38,Two year,46.01,75,Bank transfer (automatic),2,0
1325,,Female,30,Two year,55.36,55,Bank transfer (automatic),4,1
1326,83,Female,,Month-to-month,117.82,116,Credit card (automatic),5,1
1327,61,Male,32,Two year,27.75,288.25106566808097,Bank transfer (automatic),-2,1
1328,60,Male,21,Two year,89.36,33,Bank transfer (automatic),1,0
1329,32,Female,53,Month-to-month,102.78,54,,0,0
1330,73,Male,31,Two year,57.66,114,Credit card (automatic),1,0
1331,44,Male,51,One year,86.56,74,,0,0
1332,49,Male,48,Month-to-month,92.38,30,Credit card (automatic),2,0
1333,75,Female,33,Two year,42.19,127,Electronic check,1,0
1334,53,Male,31,Two year,68.59,,Bank transfer (automatic),0,0
1335,66,Male,52,Two year,69.88,27,Bank transfer (automatic),0,0
1336,36,Male,25,Two year,81.97,65,Credit card (automatic),,0
1337,54,Male,5,Two year,94.21,122,Bank transfer (automatic),1,1
1338,34,Male,26,Month-to-month,67.58,56,Credit card (automatic),0,0
1339,38,Female,36,One year,75.47,52,Bank transfer (automatic),2,0
1340,47,Non-binary,22,Month-to-month,83.3,92,Bank transfer (automatic),2,0
1341,46,Female,25,Two year,63.74,81,Credit card (automatic),0,1
1342,45,Male,61,One year,79.2,92,Electronic check,3,0
1343,54,Male,71,One year,35.07,,Electronic check,3,0
1344,74,Male,22,Two year,90.07,53,Electronic check,2,0
1345,40,Male,1,Two year,84.41,25,Electronic check,2,0
1346,18,Male,7,Two year,64.59,33,Electronic check,1,1
1347,44,Male,46,One year,43.53,96,,0,0
1348,31,Female,20,Two year,82.99,98,Bank transfer (automatic),0,0
1349,52,Female,14,One year,80.9,77,Credit card (automatic),0,1
1350,18,Male,8,,95.56,98,Electronic check,0,1
1351,18,Female,20,Two year,81.01,57,,1,0
1352,56,Male,28,Month-to-month,65.78,116,Bank transfer (automatic),2,1
1353,28,Male,38,,49.95,88,Credit card (automatic),0,0
1354,40,Female,1,Two year,108.12,14,Credit card (automatic),3,0
1355,43,Male,1,Month-to-month,98.25,,Electronic check,3,1
1356,23,Female,27,Month-to-month,,82,Bank transfer (automatic),3,1
1357,43,Female,45,Month-to-month,91.18,83,Bank transfer (automatic),0,0
1358,30,Male,,Two year,51.03,65,Electronic check,4,0
1359,46,Female,60,Two year,68.54,137,Credit card (automatic),0,0
1360,32,Female,25,One year,29.35,97,Bank transfer (automatic),0,0
1361,58,Male,42,Two year,41.47,82,Credit card (automatic),3,0
1362,28,Male,14,Two year,83.73,108,Credit card (automatic),0,0
1363,38,Male,28,Month-to-month,83.43,68,Electronic check,3,0
1364,45,Female,72,One year,41.31,98,Bank transfer (automatic),,0
1365,,Female,61,One year,73.68,79,Electronic check,0,0
1366,,Male,65,Two year,35.23,266.0420029888791,Bank transfer (automatic),2,0
1367,52,Female,33,Month-to-month,100.58,85,Credit card (automatic),0,0
1368,18,Male,25,Two year,93.56,67,Bank transfer (automatic),3,0
1369,45,Male,4,,105.41,58,Bank transfer (automatic),1,0
1370,24,Male,7,Month-to-month,81.94,88,Bank transfer (automatic),3,0
1371,50,Male,57,Month-to-month,72.29,102,Electronic check,2,1
1372,27,Male,1,Month-to-month,64.65,78,Bank transfer (automatic),2,0
1373,28,Female,37,Two year,73.1,44,Electronic check,1,1
1374,49,Female,57,One year,25.25,118,Credit card (automatic),0,0
1375,61,Female,37,Month-to-month,20,31,Electronic check,0,0
1376,27,Male,25,Month-to-month,44.57,58,Electronic check,1,0
1377,51,Female,41,Month-to-month,78.37,13,Electronic check,1,0
1378,32,Male,7,Month-to-month,122.97,28,Electronic check,4,1
1379,50,Male,30,Two year,79.94,110,Electronic check,0,0
1380,43,Female,53,One year,63.24,77,Bank transfer (automatic),0,0
1381,20,Female,32,Two year,50.34,39,Bank transfer (automatic),0,0
1382,71,Male,52,Two year,58.39,147,Electronic check,2,0
1383,44,Male,2,Two year,51.65,78,Electronic check,4,0
1384,42,Female,32,One year,33.68,38,Bank transfer (automatic),2,0
1385,65,Male,72,Month-to-month,40.56,82,Credit card (automatic),5,0
1386,74,Non-binary,,One year,52.32,70,Bank transfer (automatic),2,0
1387,19,Male,33,One year,68.7,92,Bank transfer (automatic),0,0
1388,66,Male,43,Two year,92.5,95,Bank transfer (automatic),0,1
1389,37,Female,53,Month-to-month,20,88,Credit card (automatic),0,0
1390,47,Male,53,Month-to-month,103.1,106,Credit card (automatic),3,0
1391,48,Male,21,Month-to-month,93.79,29,Bank transfer (automatic),0,0
1392,68,Male,66,One year,20,125,Bank transfer (automatic),0,0
1393,38,Female,26,Two year,74.77,44,Electronic check,0,0
1394,75,Male,25,Two year,84.76,50,Electronic check,0,1
1395,,Female,36,Two year,87.16,92,Bank transfer (automatic),2,1
1396,32,Male,72,Month-to-month,117,0,Electronic check,2,1
1397,23,Female,19,One year,61.81,1,Electronic check,3,0
1398,56,Male,34,Month-to-month,51.41,106,Electronic check,0,0
1399,28,Male,28,One year,70.12,,Electronic check,0,0
1400,38,Male,22,Two year,59.71,21,Electronic check,3,1
1401,41,Male,59,Two year,58.12,112,Electronic check,1,0
1402,32,Female,45,One year,50.83,110,Electronic check,0,0
1403,33,Female,39,,72.77,24,Bank transfer (automatic),0,1
1404,,Male,39,Two year,53.81,108,,2,0
1405,18,Male,35,One year,54.5,72,Electronic check,1,0
1406,34,Male,2,Two year,102.82,124,Bank transfer (automatic),3,1
1407,35,Female,72,Month-to-month,28.29,94,Bank transfer (automatic),,0
1408,50,Female,19,Two year,62.4,98,Bank transfer (automatic),3,0
1409,38,Male,36,One year,77.85,109,Credit card (automatic),2,0
1410,75,Female,51,Month-to-month,68.82,65,Bank transfer (automatic),,0
1411,89,Male,29,Month-to-month,48.42,80,Credit card (automatic),0,0
1412,67,Female,40,Month-to-month,72.38,96,Electronic check,0,1
1413,71,Female,39,Month-to-month,72.32,125,Electronic check,0,0
1414,48,Male,15,Month-to-month,80.31,,Electronic check,5,0
1415,,Female,40,Month-to-month,59.91,143,Bank transfer (automatic),1,0
1416,72,Female,34,One year,56.76,121,Bank transfer (automatic),3,0
1417,44,Male,45,One year,66.34,90,Electronic check,0,0
1418,29,Male,50,Two year,84.05,101,Electronic check,0,1
1419,66,Female,64,Month-to-month,90.78,105,Credit card (automatic),0,0
1420,46,Female,30,Two year,50.38,75,Bank transfer (automatic),1,0
1421,48,Male,27,Month-to-month,50.27,101,Bank transfer (automatic),,0
1422,18,Female,,One year,41.84,63,Electronic check,1,0
1423,35,Male,7,Month-to-month,107.83,34,Electronic check,0,1
1424,18,Male,17,Two year,99.92,83,Credit card (automatic),0,0
1425,33,Male,20,Two year,84.45,71,Credit card (automatic),,0
1426,66,Male,47,Month-to-month,65.93,144,Bank transfer (automatic),0,0
1427,25,Female,7,Two year,109.07,106,Bank transfer (automatic),2,1
1428,45,Female,29,Month-to-month,52.08,10,Bank transfer (automatic),3,1
1429,32,Male,14,Two year,35.23,114,Credit card (automatic),0,0
1430,45,Non-binary,51,Two year,104,82,Electronic check,3,0
1431,63,Male,25,Two year,50.19,82,Bank transfer (automatic),0,0
1432,48,Male,,Two year,42.79,110,Credit card (automatic),2,0
1433,18,Male,44,Month-to-month,73.83,143,Electronic check,0,0
1434,48,Female,51,One year,84.13,163,Credit card (automatic),1,0
1435,39,Female,38,One year,30.39,25,Bank transfer (automatic),,0
1436,50,Non-binary,45,Month-to-month,91.5,,Electronic check,4,0
1437,39,Male,28,Two year,53.13,88,Electronic check,0,0
1438,60,Female,50,Month-to-month,44.35,77,Bank transfer (automatic),0,0
1439,47,Female,50,Month-to-month,59.72,101,Credit card (automatic),3,0
1440,40,Male,9,Month-to-month,71.22,55,Credit card (automatic),3,0
1441,57,Female,54,Month-to-month,56.86,104,,0,0
1442,53,Male,,Month-to-month,102.4,107,Credit card (automatic),0,1
1443,38,Female,27,Month-to-month,64.17,74,Electronic check,0,0
1444,37,Male,4,Month-to-month,60.83,101,Credit card (automatic),0,0
1445,47,Female,6,Two year,47.32,65,Electronic check,,1
1446,20,Female,14,Month-to-month,62.3,53,Electronic check,3,1
1447,45,Male,35,Month-to-month,42.45,180,Bank transfer (automatic),0,0
1448,44,Female,45,Two year,,79,Electronic check,0,0
1449,29,Female,29,Two year,55.42,69,Credit card (automatic),,0
1450,57,Female,51,One year,60.46,46,,1,0
1451,74,Male,54,Two year,57.41,76,Credit card (automatic),0,0
1452,72,Non-binary,42,One year,73.93,94,Bank transfer (automatic),3,0
1453,75,Male,54,Two year,76.23,141,Bank transfer (automatic),0,0
1454,75,Male,28,Month-to-month,42.17,40,Credit card (automatic),1,0
1455,31,Male,23,Month-to-month,74.23,2,Bank transfer (automatic),1,1
1456,40,Female,44,Two year,78.77,88,Credit card (automatic),0,0
1457,75,Male,29,Two year,40.66,89,Bank transfer (automatic),2,1
1458,47,Male,50,Two year,85.76,72,Electronic check,0,0
1459,51,Female,61,Month-to-month,63.22,93,Electronic check,0,0
1460,31,Female,,Month-to-month,52.73,89,Electronic check,0,1
1461,23,Male,1,Month-to-month,93.66,92,Credit card (automatic),2,1
1462,37,Female,28,Two year,49.79,100,Bank transfer (automatic),0,0
1463,59,Male,47,Month-to-month,70.9,50,Electronic check,0,1
1464,43,Male,,Month-to-month,55.32,67,Credit card (automatic),0,0
1465,53,Female,28,Two year,72.43,204.93397852985896,Bank transfer (automatic),2,0
1466,66,Male,60,Month-to-month,74.81,32,Electronic check,0,0
1467,41,Female,46,Two year,48.83,106,Bank transfer (automatic),,0
1468,18,Male,22,Two year,63.15,0,Bank transfer (automatic),2,1
1469,44,Male,31,Month-to-month,56.2,59,Electronic check,2,0
1470,66,Male,31,Month-to-month,,141,Credit card (automatic),0,0
1471,29,Female,,Two year,57.79,54,Electronic check,0,0
1472,,Female,72,Month-to-month,58.77,102,Electronic check,1,0
1473,45,Female,39,Month-to-month,62.85,100,Electronic check,1,0
1474,47,Non-binary,35,,84.63,92,Bank transfer (automatic),1,1
1475,54,Female,48,One year,43.33,98,Bank transfer (automatic),0,0
1476,30,Female,43,Month-to-month,83.95,97,Credit card (automatic),0,1
1477,72,Male,34,Month-to-month,96.73,,Bank transfer (automatic),0,0
1478,34,Male,28,Two year,61.49,296.8443021337503,Bank transfer (automatic),2,1
1479,47,Female,61,Month-to-month,87.18,54,Bank transfer (automatic),2,0
1480,63,Male,54,Two year,64.47,111,Bank transfer (automatic),1,0
1481,29,Female,16,Two year,55.75,125,Bank transfer (automatic),0,0
1482,68,Male,41,One year,57.47,98,Electronic check,0,0
1483,34,Female,19,,83.95,93,Credit card (automatic),0,0
1484,53,Female,39,One year,63.13,47,Credit card (automatic),0,0
1485,57,Female,48,One year,45.71,81,Electronic check,0,0
1486,58,Male,1,Two year,71.9,74,Electronic check,4,0
1487,18,Male,15,Month-to-month,79.5,41,Credit card (automatic),2,0
1488,18,Female,36,Two year,104.53,90,Bank transfer (automatic),4,0
1489,37,Non-binary,30,One year,88.15,103,Bank transfer (automatic),0,0
1490,30,Female,31,One year,70.49,67,Bank transfer (automatic),1,0
1491,75,Non-binary,35,One year,54.53,59,Credit card (automatic),0,0
1492,18,Female,54,,30.35,29,Bank transfer (automatic),1,0
1493,44,Male,31,Month-to-month,,59,Electronic check,5,0
1494,50,Female,50,One year,50.66,108,Bank transfer (automatic),0,0
1495,73,Female,60,One year,57.92,67,Credit card (automatic),0,0
1496,,Male,43,Two year,20,93,Electronic check,2,0
1497,40,Male,54,Month-to-month,68.57,111,Credit card (automatic),0,0
1498,86,Female,42,Two year,39.11,87,Bank transfer (automatic),2,0
1499,22,Female,24,One year,71.82,124,Bank transfer (automatic),1,0
1500,,Male,58,Month-to-month,74.71,85,Bank transfer (automatic),0,0
1501,39,Male,50,One year,77.16,86,Bank transfer (automatic),0,0
1502,45,Male,63,,79.11,44,Bank transfer (automatic),1,1
1503,39,Female,30,Month-to-month,31.61,106,Bank transfer (automatic),0,0
1504,56,Female,47,One year,54.41,65,Credit card (automatic),16,0
1505,20,Female,49,Month-to-month,72.32,94,Bank transfer (automatic),0,0
1506,65,Male,56,One year,65.85,106,Credit card (automatic),2,0
1507,72,Female,33,Two year,66.61,44,Credit card (automatic),0,0
1508,21,Male,26,Two year,92.95,,Credit card (automatic),1,0
1509,64,Female,23,Two year,52.1,70,Credit card (automatic),0,0
1510,29,Female,34,Month-to-month,74.14,8,Electronic check,4,1
1511,19,Male,34,Month-to-month,96.96,117,Credit card (automatic),1,1
1512,53,Male,8,Month-to-month,62.12,100,,4,0
1513,42,Male,41,Two year,77.41,,Bank transfer (automatic),2,0
1514,74,Female,26,Two year,91.83,111,Credit card (automatic),5,0
1515,43,Male,31,Two year,81.97,49,Mailed check,4,0
1516,75,Female,60,Two year,103.76,121,Bank transfer (automatic),,0
1517,56,Male,21,Month-to-month,,44,Electronic check,0,0
1518,,Female,6,Two year,,43,,1,0
1519,68,Female,53,Month-to-month,63.18,63,Bank transfer (automatic),1,0
1520,55,Male,27,Two year,,156,,0,0
1521,62,Female,,One year,61.1,136,Credit card (automatic),0,0
1522,35,Male,56,Month-to-month,105.33,87,Bank transfer (automatic),3,0
